from,to,distance
6702800-021,6702800-019,1.044081449508667
6700800-004,6700800-007,2.584495782852173
6703300-034,6703300-010,0.571097731590271
6701500-022,6703500-033,5.663161277770996
6703200-044,6703200-034,0.8784202337265015
6700700-023,6700700-028,1.9282833337783813
6703400-039,6703400-014,0.316936194896698
6703500-032,6701500-022,4.933323860168457
6700900-001,6700900-002,1.1784193515777588
6703100-013,6703100-014,1.5952184200286865
6701100-008,6702300-010,3.0478789806365967
6701200-006,6701200-009,1.705146312713623
6702800-016,6703100-017,2.087318181991577
6701400-007,6701200-003,1.9463720321655273
6701500-014,6701200-016,2.6023306846618652
6701900-012,6701900-001,2.442657470703125
6703300-013,6703300-008,0.8587477207183838
6703700-032,6703700-037,0.2818801701068878
6701300-009,6700200-022,1.5689716339111328
6700100-007,6700100-003,1.0075310468673706
6703700-020,6703400-028,0.5263245701789856
6700100-024,6700800-015,2.0124945640563965
6703300-006,6703300-005,0.2998110353946686
6700800-001,6700800-015,1.396789789199829
6702800-002,6702800-019,1.9296042919158936
6701600-014,6701600-015,2.5378220081329346
6703100-020,6703100-030,1.0853177309036255
6702900-017,6702800-013,2.252446174621582
6700100-003,6700100-005,1.1110132932662964
6700100-002,6700100-009,1.5308367013931274
6701900-019,6701900-017,1.509024977684021
6703200-034,6703200-002,0.5734699964523315
6703400-022,6703400-023,0.6407129764556885
6700500-015,6700500-012,2.4494872093200684
6700700-016,6700700-001,1.5089589357376099
6700500-018,6700500-017,1.7073838710784912
6703500-016,6703500-047,1.4400396347045898
6703700-036,6703700-021,0.2770000398159027
6703500-019,6703600-001,2.6779582500457764
6702700-014,6703200-012,1.9265412092208862
6703700-013,6703700-037,0.4523688852787018
6701200-011,6701600-004,2.2042436599731445
6703400-034,6703400-033,0.4400063455104828
6700300-004,6700300-008,3.589806318283081
6702000-009,6702000-010,2.4062204360961914
6703500-009,6703500-044,1.2360695600509644
6700600-009,6700600-006,2.7225589752197266
6703300-003,6703300-013,0.9335361123085022
6700600-008,6700600-010,2.971407651901245
6703700-031,6703700-027,0.5878350138664246
6701600-014,6701700-010,2.1007509231567383
6702000-002,6702000-007,3.3003385066986084
6702000-005,6702100-001,3.127371311187744
6702400-002,6702400-006,4.2774577140808105
6703300-021,6703300-003,0.6000814437866211
6700900-004,6700900-003,0.5402832627296448
6701300-013,6701700-010,2.280817747116089
6703300-001,6703300-024,0.44607487320899963
6703100-038,6703100-033,1.2216016054153442
6700500-015,6700600-004,1.9922163486480713
6703300-033,6703300-013,0.5781877636909485
6703400-024,6703500-039,0.6364316940307617
6701700-007,6701600-015,1.60824453830719
6701000-003,6701000-005,5.30037260055542
6701500-006,6701600-018,1.1473336219787598
6703200-025,6702700-004,1.5285910367965698
6701000-006,6701000-010,2.1955060958862305
6701300-003,6701300-004,3.36551833152771
6703700-029,6703600-009,1.0735373497009277
6701200-001,6701400-007,2.491058111190796
6703600-002,6703600-012,1.1702200174331665
6700100-013,6700100-009,1.2109750509262085
6703300-005,6703300-035,0.6818117499351501
6702900-006,6703000-001,3.013650894165039
6701800-008,6701800-003,2.015886068344116
6700100-011,6700400-006,1.756529688835144
6701700-011,6701700-008,3.4240262508392334
6701600-013,6701600-018,4.138028621673584
6700100-027,6700100-028,0.9487529993057251
6701500-004,6701500-008,5.188566207885742
6701700-004,6701700-005,3.435880422592163
6700700-022,6700700-007,1.8689664602279663
6701700-007,6701700-010,2.156665086746216
6700400-005,6700400-003,2.361178398132324
6702100-004,6702100-005,0.9784470796585083
6703200-010,6703200-021,0.610328733921051
6702200-007,6702200-002,2.315732955932617
6703100-035,6703400-002,0.7400978803634644
6703300-001,6703700-010,0.7426340579986572
6701200-004,6701500-013,2.0064949989318848
6703700-012,6703700-003,0.32062697410583496
6703200-012,6703300-022,1.0859109163284302
6700300-022,6700300-024,1.9125384092330933
6703500-050,6703500-007,1.1806557178497314
6702100-016,6702100-015,0.8553544282913208
6703500-008,6703500-010,1.2454469203948975
6703700-021,6703700-008,0.5648115873336792
6703600-001,6703600-002,0.8809877634048462
6703200-038,6703700-011,0.42360201478004456
6700700-029,6700700-023,0.5151500701904297
6701800-001,6701800-013,1.2921428680419922
6703300-004,6703300-025,0.6855791211128235
6702100-008,6702100-016,1.1312955617904663
6702200-004,6701100-003,3.276327133178711
6703600-013,6703600-012,1.3504414558410645
6702700-012,6702700-013,1.896012783050537
6703700-016,6703700-014,0.4658101499080658
6700700-024,6700700-029,1.834402322769165
6701000-009,6701000-011,2.560081958770752
6701200-005,6701200-001,1.7433286905288696
6700100-022,6700400-006,2.152691125869751
6703700-009,6703700-011,0.5732097625732422
6703700-012,6703700-016,0.5679637789726257
6703100-004,6703100-007,1.0044865608215332
6701400-008,6701200-004,2.4302587509155273
6703100-026,6703100-025,0.6466835141181946
6701500-014,6701500-012,2.1412088871002197
6701900-012,6700700-013,2.491676092147827
6703500-005,6702100-013,2.2945024967193604
6703100-019,6703100-022,0.707556962966919
6701200-007,6700700-018,2.1768460273742676
6700300-017,6700500-006,3.764164924621582
6700500-021,6700500-007,2.7949576377868652
6701500-010,6701500-014,1.5659613609313965
6701600-006,6701600-004,1.305112361907959
6703200-042,6703200-043,0.7948827743530273
6702800-019,6702800-001,0.9968392848968506
6700700-005,6700700-029,1.2907060384750366
6700200-023,6701300-004,2.146181106567383
6700200-016,6700200-015,1.024405598640442
6701200-005,6701200-014,1.7991642951965332
6700200-006,6700200-007,0.29376932978630066
6703300-017,6702700-016,2.518920421600342
6701400-008,6701200-017,2.3849434852600098
6700300-002,6700300-004,2.3722169399261475
6700500-006,6700500-005,1.4932109117507935
6703500-033,6703500-029,1.906829833984375
6700500-009,6700500-010,1.753196358680725
6700600-007,6700600-002,2.4874932765960693
6701900-003,6701900-007,1.6686334609985352
6700700-026,6701900-010,2.094566583633423
6700500-002,6700500-007,1.6115444898605347
6700500-021,6700500-020,1.6028392314910889
6703200-037,6703700-014,0.8505983352661133
6703500-044,6703500-043,0.4839223623275757
6703000-001,6702900-006,3.013650894165039
6700100-026,6700200-015,2.2979767322540283
6703100-011,6703100-036,1.0166510343551636
6701200-011,6701200-007,2.3391857147216797
6700600-011,6700600-013,5.7065935134887695
6703300-031,6703300-009,1.0331844091415405
6702800-012,6702800-011,2.4482479095458984
6703500-040,6703500-045,1.301698923110962
6703700-015,6703700-017,0.48790594935417175
6700800-010,6700800-011,1.1964982748031616
6702900-009,6702900-007,1.6583631038665771
6700100-018,6700200-016,1.9457720518112183
6700800-003,6700800-008,2.2946274280548096
6703500-046,6703400-024,0.9979653358459473
6702900-002,6702900-004,1.530765175819397
6703400-001,6703100-034,0.6192353963851929
6701600-007,6701300-007,1.5305469036102295
6702900-005,6702900-009,2.193902015686035
6700300-020,6700300-007,2.667271137237549
6701600-009,6701600-005,1.7457029819488525
6703200-045,6703200-044,0.5431898236274719
6700100-004,6700100-002,0.7468335032463074
6703400-040,6703400-024,0.7882473468780518
6703700-022,6703700-033,0.8596985936164856
6700300-013,6700300-004,2.8370559215545654
6701300-006,6701300-007,1.4759184122085571
6703700-015,6703700-030,0.5495375990867615
6700300-006,6700300-001,1.5262209177017212
6702900-009,6703000-004,4.149265766143799
6701400-003,6702100-005,1.730850100517273
6702000-011,6702000-003,2.7399566173553467
6700600-013,6700900-012,5.867223739624023
6703400-035,6703400-030,0.3008454144001007
6700300-024,6700300-018,0.9334109425544739
6702200-005,6702600-002,2.986661434173584
6701800-004,6701800-003,1.2650330066680908
6703700-024,6703400-043,1.082409381866455
6703300-031,6703600-010,1.4744465351104736
6703400-031,6703400-032,0.7157712578773499
6702400-004,6700600-013,5.789167404174805
6703000-002,6702600-010,3.0954785346984863
6703500-048,6703500-003,1.9019205570220947
6703300-001,6703200-016,0.8311523795127869
6701900-013,6701000-009,2.901737689971924
6703200-004,6703200-019,0.8143032789230347
6700100-004,6700100-015,0.9992836117744446
6703000-004,6702900-007,4.28208065032959
6702700-018,6702700-008,3.453052043914795
6701000-012,6701000-001,2.669404983520508
6700300-013,6700300-017,2.9019992351531982
6702100-007,6702100-008,1.3299601078033447
6700300-012,6700300-021,7.577392578125
6701600-002,6701500-001,1.788624882698059
6703500-002,6703500-008,1.7443742752075195
6703600-011,6703600-008,0.7140102982521057
6700700-001,6700700-003,0.9920861721038818
6703300-037,6703300-015,2.6140053272247314
6700700-020,6700700-016,2.3074512481689453
6702700-010,6702700-009,0.8667242527008057
6703500-011,6703500-013,1.6975919008255005
6703200-008,6703200-030,0.5905194282531738
6702700-003,6702700-006,2.4187021255493164
6702500-006,6702600-008,3.600095510482788
6703300-007,6703300-028,0.6957564949989319
6702900-008,6702900-010,1.2342660427093506
6700300-010,6700600-011,3.3273584842681885
6701300-003,6701700-006,3.3089444637298584
6703200-024,6703200-011,0.34814825654029846
6701100-006,6701100-004,1.587013840675354
6703100-016,6702700-001,1.2838246822357178
6700800-013,6700100-024,2.2888805866241455
6701400-006,6701400-003,2.200857639312744
6701500-013,6701500-004,2.0768375396728516
6700900-005,6701000-001,3.2237393856048584
6701000-012,6701100-001,3.1462435722351074
6703500-003,6702100-009,2.157815456390381
6703300-002,6703300-034,0.5871075987815857
6701100-002,6701100-006,1.8104623556137085
6700700-001,6700700-016,1.5089589357376099
6700100-022,6700100-018,0.9848927855491638
6700200-012,6700200-002,1.5578378438949585
6701500-008,6701500-010,3.701256036758423
6703100-018,6701800-013,1.7937819957733154
6703500-036,6703500-019,2.8223016262054443
6701800-007,6701800-004,1.4537725448608398
6703400-009,6703400-003,0.2905159592628479
6700200-004,6700200-003,0.2155114710330963
6702100-013,6701400-011,2.3884077072143555
6700200-007,6700200-008,0.7673643827438354
6703100-002,6703100-016,1.5912522077560425
6703400-039,6703100-005,0.9957510232925415
6701600-012,6701500-005,2.623284339904785
6702200-004,6702200-001,3.0817224979400635
6703200-026,6703200-033,1.2939724922180176
6700200-019,6700200-018,2.9070987701416016
6700400-011,6700400-007,3.6065971851348877
6701900-001,6701900-003,1.268630862236023
6702100-010,6702100-009,1.0976324081420898
6702100-013,6702100-014,1.6308869123458862
6700500-014,6700100-029,3.1321682929992676
6703500-024,6703500-022,2.55338978767395
6701500-008,6701500-023,6.19395637512207
6703700-034,6703500-017,1.26254403591156
6703500-017,6703500-019,1.967358112335205
6700500-012,6700500-013,1.1143715381622314
6702300-001,6702300-005,3.9935834407806396
6702300-004,6702300-010,3.72768235206604
6702700-009,6702700-012,2.116161584854126
6702800-010,6702800-007,3.122231960296631
6703700-032,6703700-026,0.4378771483898163
6700800-008,6700800-007,1.7059438228607178
6702400-003,6702400-005,7.44081974029541
6702800-003,6702800-004,1.516241192817688
6700100-024,6700800-004,2.3990941047668457
6703700-006,6703700-010,0.26315414905548096
6703700-025,6703700-023,0.5090199112892151
6700800-001,6700800-004,1.08241605758667
6703400-027,6703400-006,0.2743801474571228
6701100-005,6701100-007,4.11470365524292
6703500-047,6703500-019,2.606868267059326
6703400-015,6703100-011,0.6668916940689087
6703600-014,6703500-036,4.0903801918029785
6700700-007,6700700-022,1.8689664602279663
6703100-013,6703100-016,1.4901973009109497
6703400-041,6703400-025,0.9114124774932861
6701300-004,6701300-003,3.36551833152771
6701500-023,6701500-021,6.579646110534668
6703300-013,6703300-010,0.4582829773426056
6701300-009,6700200-024,2.1625688076019287
6703300-003,6703300-002,0.41917258501052856
6703300-006,6703300-007,0.5824212431907654
6703400-027,6703400-019,0.6293476223945618
6700200-022,6700200-019,1.6906818151474
6701600-014,6701600-017,3.871619701385498
6703100-020,6703100-032,0.730879008769989
6702000-005,6702000-001,3.390826940536499
6700600-004,6700600-001,1.9044424295425415
6701900-016,6701900-014,1.362562656402588
6700100-002,6700100-011,1.034685730934143
6703500-007,6703500-044,1.1560488939285278
6700500-015,6700500-014,2.4915149211883545
6700500-018,6700500-019,2.4808664321899414
6703500-016,6703500-049,1.187933087348938
6703700-036,6703700-023,0.5486671924591064
6701000-004,6700900-002,2.804070472717285
6700400-003,6700100-011,3.212308406829834
6701000-003,6700900-006,2.411264181137085
6701200-011,6701600-006,1.784997820854187
6703400-034,6703400-035,0.4074397683143616
6702500-002,6702500-004,4.294304370880127
6703600-002,6703600-001,0.8809877634048462
6700600-008,6700600-012,3.9218692779541016
6703300-028,6703300-008,0.8014129996299744
6703700-031,6703700-029,0.4216104745864868
6700500-004,6700300-013,2.430786609649658
6702000-005,6702100-003,2.9122650623321533
6703400-029,6703400-041,0.7383885383605957
6703700-035,6703400-028,0.2858474850654602
6700700-004,6700700-006,0.6882694959640503
6701700-011,6701600-015,2.5898101329803467
6700900-004,6700900-005,0.5368225574493408
6703200-018,6703200-009,0.1883343905210495
6701300-010,6701300-009,2.0557291507720947
6702300-007,6702500-007,3.6281321048736572
6700100-020,6700100-014,1.9244767427444458
6701300-003,6701300-006,2.752347946166992
6703400-014,6703400-039,0.316936194896698
6701400-009,6701400-006,3.0713274478912354
6703600-002,6703600-014,1.522074818611145
6700100-013,6700100-011,0.5118789672851562
6701900-013,6700700-012,2.6040334701538086
6700300-022,6700300-013,3.8582167625427246
6701800-008,6701800-005,0.29401126503944397
6702100-016,6702100-004,1.589831829071045
6701700-011,6701700-010,2.739643096923828
6702100-004,6701400-004,2.377431631088257
6701800-001,6701800-002,1.760975956916809
6700500-010,6700100-016,2.5542280673980713
6703300-028,6703600-009,1.00084388256073
6702600-009,6703000-008,4.92269229888916
6703600-013,6703600-001,0.6238182187080383
6701700-007,6701700-012,3.615373134613037
6703200-001,6703200-018,0.45019975304603577
6700100-001,6700100-014,1.252798080444336
6702100-004,6702100-007,2.218305826187134
6703200-010,6703200-023,0.7413882613182068
6702200-007,6702200-004,1.284117341041565
6703600-008,6703600-007,0.5986044406890869
6701800-005,6701800-013,1.5517164468765259
6703500-008,6703500-012,1.1880784034729004
6703500-027,6703500-025,2.4020423889160156
6700500-003,6700500-006,3.110783338546753
6703100-031,6703400-006,0.652474582195282
6703600-001,6703600-004,2.397902250289917
6700700-029,6700700-025,1.2855925559997559
6703000-008,6703000-006,3.558279275894165
6701200-012,6701200-006,1.5912010669708252
6703500-045,6703500-015,0.39868059754371643
6702700-012,6702700-015,2.4718003273010254
6700700-002,6700700-013,1.8706538677215576
6703300-016,6703300-037,1.586115837097168
6700100-001,6700100-027,0.8540672659873962
6703100-014,6703100-017,0.888093113899231
6703600-005,6703600-015,0.9140462875366211
6702100-003,6700700-026,2.7199995517730713
6700900-009,6700400-001,2.4560739994049072
6703100-004,6703100-009,2.314283609390259
6702800-001,6702800-013,1.682237982749939
6703400-006,6703400-002,0.5373355746269226
6701200-007,6700700-020,1.2655142545700073
6701500-007,6701500-011,4.9959716796875
6700500-021,6700500-009,2.2106268405914307
6700100-029,6700500-011,2.610013008117676
6703200-042,6703200-045,0.5268164277076721
6702800-019,6702800-003,1.4394137859344482
6700200-013,6700200-012,1.5604181289672852
6701800-015,6701800-017,3.8256356716156006
6700200-016,6700200-017,2.258324146270752
6702900-007,6702800-008,2.26078462600708
6703200-016,6703200-029,0.3979152739048004
6702800-012,6702700-018,4.078765869140625
6700200-006,6700200-009,2.188791036605835
6701900-010,6701900-012,2.5023226737976074
6700300-002,6700300-006,2.2409629821777344
6700500-006,6700500-007,1.7817660570144653
6703100-007,6703100-027,1.4286177158355713
6703400-018,6703700-024,0.7056569457054138
6703500-033,6703500-031,4.934619903564453
6700600-007,6700600-004,2.571686267852783
6703100-011,6703400-023,0.6887490153312683
6702800-004,6702800-001,0.5773719549179077
6702800-007,6702800-006,0.7288658618927002
6703500-026,6703500-028,2.5006940364837646
6702600-003,6702600-001,3.547563076019287
6703500-044,6703500-045,0.6904823780059814
