OBJECTID,Id,Shape,date,type,WeekName
3694,11174.0,"POLYGON ((13376591.245900001 2631033.3224, 13376579.8997 2631166.4899999984, 13376446.732099999 2631164.6985, 13376215.629500002 2631133.0487999991, 13376175.6195 2631125.8828000017, 13376180.3968 2631093.0388000011, 13376185.174199998 2631084.6785000004, 13376193.5345 2631084.6785000004, 13376200.103300001 2631011.2272999994, 13376591.245900001 2631033.3224))",2017/05/25,噴藥,21.0
3695,,POINT EMPTY,,,
3702,,POINT EMPTY,,,
3703,,POINT EMPTY,,,
3705,,POINT EMPTY,,,
3706,,POINT EMPTY,,,
3707,,POINT EMPTY,,,
3710,,POINT EMPTY,,,
3725,,POINT EMPTY,,,
3726,,POINT EMPTY,,,
3729,,POINT EMPTY,,,
3731,,POINT EMPTY,,,
3732,,POINT EMPTY,,,
3733,,POINT EMPTY,,,
3735,,POINT EMPTY,,,
3736,,POINT EMPTY,,,
3737,,POINT EMPTY,,,
3738,,POINT EMPTY,,,
3739,,POINT EMPTY,,,
3740,,POINT EMPTY,,,
3743,,POINT EMPTY,,,
3745,,POINT EMPTY,,,
3748,11199.0,"POLYGON ((13379206.629999999 2628704.3949999996, 13379305.460700002 2628682.5984999985, 13379338.9019 2628752.7652999982, 13379246.9386 2628782.3249000013, 13379206.0328 2628780.8319999985, 13379205.734299999 2628705.2907, 13379206.0328 2628704.0964, 13379206.629999999 2628704.3949999996))",2017/07/21,噴藥,29.0
3761,,POINT EMPTY,,,
3762,,POINT EMPTY,,,
3773,,POINT EMPTY,,,
3775,,POINT EMPTY,,,
3780,,POINT EMPTY,,,
3783,,POINT EMPTY,,,
3785,,POINT EMPTY,,,
3786,,POINT EMPTY,,,
3787,,POINT EMPTY,,,
3789,,POINT EMPTY,,,
3790,,POINT EMPTY,,,
3791,,POINT EMPTY,,,
3794,,POINT EMPTY,,,
3796,,POINT EMPTY,,,
3798,,POINT EMPTY,,,
3799,,POINT EMPTY,,,
3801,,POINT EMPTY,,,
3806,,POINT EMPTY,,,
3812,,POINT EMPTY,,,
3813,,POINT EMPTY,,,
3815,,POINT EMPTY,,,
3819,,POINT EMPTY,,,
3845,,POINT EMPTY,,,
3856,,POINT EMPTY,,,
3858,11306.0,"POLYGON ((13402714.135899998 2638430.1603999995, 13402714.135899998 2638430.4589999989, 13402695.623799998 2638379.7001000009, 13402736.5295 2638354.3205999993, 13402790.274300002 2638356.4105999991, 13402806.3977 2638406.5724, 13402791.468600001 2638453.4497999996, 13402714.135899998 2638430.1603999995))",2017/11/01,戶內噴藥,44.0
3859,,POINT EMPTY,,,
3860,,POINT EMPTY,,,
3861,11222.0,"POLYGON ((13382514.5746 2632763.9367000014, 13382514.5746 2632763.6380999982, 13382428.582899999 2632711.0876, 13382472.4745 2632653.4613000005, 13382491.5838 2632648.6840000004, 13382506.2143 2632652.5654999986, 13382509.200100001 2632672.2718999982, 13382521.442000002 2632670.7789999992, 13382525.6221 2632674.6605999991, 13382536.6697 2632683.0209, 13382514.5746 2632763.9367000014))",2017/09/21,戶內噴藥,38.0
3862,,POINT EMPTY,,,
3863,,POINT EMPTY,,,
3865,11287.0,"POLYGON ((13390587.389800001 2641053.4030999988, 13390545.8869 2640999.0612000003, 13390542.3039 2640996.0753999986, 13390526.1805 2640991.5966, 13390517.8202 2640970.9945, 13390587.6884 2640933.6717000008, 13390613.366500001 2640925.3114, 13390602.346700002 2640978.1499999985, 13390742.353999998 2640973.6816999987, 13390710.704300001 2641030.1136999987, 13390716.9745 2641047.431499999, 13390717.5717 2641066.2421999983, 13390587.389800001 2641058.7776000015, 13390587.389800001 2641053.4030999988))",2017/10/11,戶內噴藥,41.0
3866,11309.0,"POLYGON ((13383499.225900002 2633079.9805999994, 13383494.149999999 2633079.682, 13383429.9549 2633015.1882999986, 13383455.3343 2632946.5144000016, 13383470.860599998 2632953.3817999996, 13383511.766399998 2632962.3392999992, 13383594.175 2632987.4202000014, 13383581.0374 2633013.993999999, 13383566.1083 2633048.6295000017, 13383541.9232 2633082.9664999992, 13383518.036600001 2633072.8147, 13383499.225900002 2633079.9805999994))",2017/02/03,噴藥,5.0
3867,10060.0,"POLYGON ((13381468.9509 2631065.0357000008, 13381468.652399998 2631061.1541000009, 13381526.278700002 2630958.7404999994, 13381620.3321 2630881.7063000016, 13381628.095199998 2630886.7822000012, 13381622.720800001 2631036.3718000017, 13381468.9509 2631065.0357000008))",2017/01/11,噴藥,2.0
3869,11188.0,"POLYGON ((13382878.864500001 2634933.4081000015, 13382772.2707 2634802.6290999986, 13382942.761100002 2634800.8376, 13383038.6059 2634764.1119999997, 13383039.800299998 2634806.2120999992, 13382885.7319 2634934.6024000011, 13382878.864500001 2634933.4081000015))",2017/07/17,噴藥,29.0
3870,11310.0,"POLYGON ((13382846.318999998 2634978.493999999, 13382846.617600001 2634977.0011, 13382880.0588 2634883.2463000007, 13382817.356600001 2634854.2837999985, 13382782.4225 2634825.3214000016, 13382787.1998 2634815.7666999996, 13382796.157200001 2634806.8093000017, 13382807.8019 2634782.9226999991, 13382896.779399998 2634768.2921999991, 13382946.9412 2634775.7567000017, 13382949.927000001 2634786.5056999996, 13382966.349100001 2634788.5958000012, 13383009.046300001 2634849.5064999983, 13383000.387400001 2634936.692499999, 13382931.1164 2634923.2562999986, 13382898.5709 2634994.3189000003, 13382846.318999998 2634978.493999999))",2017/07/17,噴藥,29.0
3871,11187.0,"POLYGON ((13368892.736200001 2658305.5159999989, 13368888.854600001 2658305.8145999983, 13368754.1941 2658297.1556999981, 13368781.663600001 2658179.8128999993, 13368848.247499999 2658199.5194000006, 13368853.024799999 2658183.6944999993, 13368916.025600001 2658212.059799999, 13368892.736200001 2658305.5159999989))",2017/07/13,噴藥,28.0
3872,11314.0,"POLYGON ((13368784.649500001 2658340.7487000003, 13368781.9622 2658340.1515999995, 13368744.938000001 2658294.1699, 13368743.445099998 2658289.3926, 13368749.4168 2658286.1081999987, 13368749.1182 2658274.4635000005, 13368744.0423 2658269.3876000009, 13368728.814599998 2658266.9989, 13368729.4118 2658251.7712000012, 13368744.3409 2658252.3684, 13368749.1182 2658213.8513000011, 13368739.862100001 2658211.7611999996, 13368739.5636 2658203.4008999988, 13368753.8955 2658203.4008999988, 13368760.1657 2658177.4243, 13368770.914700001 2658177.1257000007, 13368774.199099999 2658156.5234999992, 13368813.3134 2658160.4050999992, 13368819.882199999 2658136.8170999996, 13368864.370900001 2658135.3242000006, 13368887.9589 2658143.3858999982, 13368941.4051 2658144.2817, 13368940.509300001 2658196.8321, 13368948.869600002 2658224.3016999997, 13368949.7654 2658260.7287000008, 13368945.5852 2658278.0465000011, 13368935.732 2658298.0515, 13368919.608600002 2658324.0280999988, 13368896.319200002 2658343.4360000007, 13368865.8638 2658355.6777999997, 13368828.541000001 2658355.9763999991, 13368784.649500001 2658340.7487000003))",2017/07/13,孳清,28.0
3873,11315.0,"POLYGON ((13379178.409400001 2628845.3038999997, 13379178.707899999 2628842.3181000017, 13379190.9498 2628670.3348000012, 13379244.396000002 2628670.932, 13379256.3393 2628665.8561000004, 13379247.978999998 2628647.6426, 13379264.9982 2628640.7751999982, 13379269.4769 2628654.8084999993, 13379308.591200002 2628645.8511000015, 13379327.999000002 2628669.439100001, 13379338.748 2628665.8561000004, 13379361.7388 2628759.9094999991, 13379340.240899999 2628776.3315000013, 13379343.2267 2628804.9954000004, 13379307.098299999 2628852.1713000014, 13379285.6003 2628837.5408000015, 13379264.102400001 2628869.1904999986, 13379234.542800002 2628852.4699000008, 13379178.409400001 2628845.3038999997))",2017/07/21,噴藥,29.0
3874,11201.0,"POLYGON ((13376767.915 2657673.0658, 13376767.915 2657672.1700999998, 13376754.478799999 2657660.5254000016, 13376749.4029 2657595.7331000008, 13376756.568799999 2657558.4103000015, 13376773.886599999 2657543.182599999, 13376792.1001 2657531.8365, 13376817.7782 2657532.7322000004, 13376858.683899999 2657560.2018, 13376855.9967 2657609.4677999988, 13376861.9683 2657633.6530000009, 13376805.5363 2657649.179299999, 13376801.356199998 2657672.4686999992, 13376767.915 2657673.0658))",2017/07/27,噴藥,30.0
3875,11316.0,"POLYGON ((13376806.2964 2657699.7934999987, 13376804.2064 2657699.495000001, 13376721.4991 2657706.0637999997, 13376692.5367 2657558.8627999984, 13376679.399 2657559.1614000015, 13376674.6217 2657518.5542000011, 13376719.707600001 2657511.0896000005, 13376759.120499998 2657459.1363000013, 13376793.457400002 2657445.103, 13376818.2397 2657510.1939000003, 13376871.685899999 2657502.4307000004, 13376907.5158 2657683.072900001, 13376806.2964 2657699.7934999987))",2017/07/27,噴藥,30.0
3876,11317.0,"POLYGON ((13381904.395799998 2629455.5432000011, 13381906.1873 2629453.751699999, 13381970.0839 2629220.2604999989, 13382130.721099999 2629263.8535000011, 13382109.2232 2629370.7459000014, 13382057.866999999 2629497.9419, 13381904.395799998 2629455.5432000011))",2017/08/14,噴藥,33.0
3877,11319.0,"POLYGON ((13381004.503400002 2633514.0458000004, 13381005.399099998 2633512.8513999991, 13381008.982099999 2633339.9723999985, 13381157.3774 2633340.2709, 13381162.154800002 2633387.7454999983, 13381214.705200002 2633382.0724, 13381231.4258 2633494.3392999992, 13381004.503400002 2633514.0458000004))",2017/08/30,噴藥,35.0
3878,11308.0,"POLYGON ((13382326.741300002 2632590.4820999987, 13382328.2342 2632590.183600001, 13382391.235100001 2632591.0793000013, 13382411.2401 2632507.4763000011, 13382475.435199998 2632529.870000001, 13382503.502 2632557.0408999994, 13382534.554499999 2632574.9558999985, 13382562.024099998 2632469.556400001, 13382617.261799999 2632460.0018000007, 13382693.400199998 2632482.3953999989, 13382705.0449 2632681.2511, 13382654.8831 2632832.9307999983, 13382459.3118 2632751.7164999992, 13382326.741300002 2632590.4820999987))",2017/09/21,戶外噴藥,38.0
3879,11318.0,"POLYGON ((13381005.100499999 2633517.3302000016, 13381004.503400002 2633517.0315999985, 13381002.4133 2633393.120000001, 13381159.7661 2633388.3427000009, 13381169.6193 2633506.2826000005, 13381005.100499999 2633517.3302000016))",2017/08/30,噴藥,35.0
3881,11321.0,"POLYGON ((13390586.195500001 2641066.8392999992, 13390584.702599999 2641065.6449999996, 13390573.953699999 2641065.6449999996, 13390510.952799998 2640963.2313, 13390555.143 2640886.4957000017, 13390531.8536 2640855.741799999, 13390541.4082 2640839.0212000012, 13390687.414900001 2640887.9886000007, 13390771.614999998 2640896.6475000009, 13390766.240600001 2640985.625, 13390741.159699999 2640985.625, 13390713.6901 2641029.2179999985, 13390716.9745 2641069.8251999989, 13390586.195500001 2641066.8392999992))",2017/10/11,戶外噴藥,41.0
3882,11322.0,"POLYGON ((13402718.316 2638524.2137999982, 13402696.818100002 2638509.2846999988, 13402663.376899999 2638471.9618999995, 13402647.8506 2638433.1462999992, 13402651.135000002 2638367.1596000008, 13402699.5053 2638310.1303999983, 13402753.250100002 2638297.59, 13402803.411899999 2638313.7133999988, 13402841.630399998 2638350.1404, 13402857.1567 2638418.5157000013, 13402836.853100002 2638477.3363999985, 13402784.302700002 2638521.8251999989, 13402718.316 2638524.2137999982))",2017/11/01,戶外噴藥,44.0
3883,,POINT EMPTY,,,
3893,,POINT EMPTY,,,
3898,11337.0,"POLYGON ((13377531.7953 2631272.5839000009, 13377531.198199999 2631267.5080000013, 13377546.127300002 2631265.7164999992, 13377546.7245 2631270.7923999988, 13377531.7953 2631272.5839000009))",2018/01/25,戶內噴藥,4.0
3899,,POINT EMPTY,,,
3902,,POINT EMPTY,,,
3905,,POINT EMPTY,,,
3906,,POINT EMPTY,,,
3907,,POINT EMPTY,,,
3911,,POINT EMPTY,,,
3913,11353.0,"POLYGON ((13378962.0728 2622811.1860000007, 13378951.622499999 2622760.1284000017, 13379065.680799998 2622733.5546000004, 13379085.9844 2622767.2943999991, 13378962.0728 2622811.1860000007))",2018/03/12,戶內噴藥,11.0
3917,11357.0,"POLYGON ((13380278.691100001 2631642.4079000019, 13380162.841200002 2631686.0009000003, 13380155.675299998 2631672.5647, 13380175.083099999 2631665.1000999995, 13380142.5376 2631626.5830000006, 13380153.8838 2631621.8057000004, 13380141.3433 2631597.6206, 13380130.5944 2631601.5020999983, 13380118.651099999 2631574.0326000005, 13380238.0839 2631532.2311000004, 13380278.691100001 2631642.4079000019))",2018/03/23,戶內噴藥,12.0
3921,11360.0,"POLYGON ((13378253.5255 2632615.9739000015, 13378213.216899998 2632607.0165, 13378211.4254 2632574.4710000008, 13378226.3545 2632573.2767000012, 13378217.098499998 2632502.5126999989, 13378301.2986 2632501.6169999987, 13378309.0618 2632569.3951000012, 13378309.7419 2632570.6567, 13378311.831999999 2632570.0595999993, 13378314.137699999 2632572.6794999987, 13378309.0618 2632589.6986999996, 13378280.3979 2632592.0872999988, 13378253.5255 2632615.9739000015))",2018/04/06,戶內噴藥,14.0
3926,11343.0,"POLYGON ((13381917.797899999 2633766.1174000017, 13381867.337499999 2633739.5436000004, 13381864.948800001 2633730.8847000003, 13381866.143199999 2633713.8654999994, 13381865.546 2633687.5903000012, 13381877.7879 2633666.0923999995, 13381892.119800001 2633654.1490999982, 13381909.736200001 2633646.386, 13381901.077300001 2633635.0399000011, 13381920.7837 2633621.9021999985, 13381996.0264 2633725.2117, 13381991.547699999 2633727.8988999985, 13381970.049800001 2633734.4677000009, 13381917.797899999 2633766.1174000017))",2018/01/25,戶內噴藥,4.0
3927,,POINT EMPTY,,,
3928,,POINT EMPTY,,,
3929,,POINT EMPTY,,,
3930,,POINT EMPTY,,,
3944,11368.0,"POLYGON ((13391622.4921 2648147.9847000018, 13391661.0092 2647920.1664999984, 13391943.4679 2647964.9538000003, 13391921.0742 2648094.5385, 13391864.9408 2648083.7895000018, 13391831.201000001 2648179.3357999995, 13391747.598000001 2648168.5868999995, 13391622.4921 2648147.9847000018))",2018/04/16,戶外噴藥,16.0
3947,11370.0,"POLYGON ((13384001.870099999 2627512.5832, 13384017.695 2627307.1587000005, 13384176.2421 2627313.1303000003, 13384175.047699999 2627339.1070000008, 13384220.7308 2627338.8084000014, 13384213.2663 2627506.6116000004, 13384169.673300002 2627507.8059, 13384167.2846 2627557.6691000015, 13384111.748300001 2627554.6832999997, 13384112.6441 2627538.2613000013, 13384026.652399998 2627533.1854000017, 13384027.5482 2627515.2705000006, 13384001.870099999 2627512.5832))",2018/04/15,戶外噴藥,16.0
3948,11370.0,"POLYGON ((13383505.0665 2629938.4871999994, 13383328.0073 2629734.8542000018, 13383427.136599999 2629653.3412999995, 13383477.597 2629638.4122, 13383517.9056 2629809.4996999986, 13383514.024 2629924.1552999988, 13383505.0665 2629938.4871999994))",2018/04/15,戶外噴藥,16.0
3951,11373.0,"POLYGON ((13378957.3041 2622895.0973999985, 13378910.128199998 2622684.5969999991, 13379027.4709 2622667.2793000005, 13379072.8554 2622685.7914000005, 13379081.8129 2622688.4785999991, 13379119.7328 2622663.6963, 13379153.472600002 2622883.7512999997, 13379070.7654 2622879.8696999997, 13379033.144000001 2622887.3343, 13379020.9021 2622882.8555999994, 13378957.3041 2622895.0973999985))",2018/03/14,戶外噴藥,11.0
3952,,POINT EMPTY,,,
3953,11374.0,"POLYGON ((13380283.128199998 2631645.9228000008, 13380151.752 2631694.2930999994, 13380080.092300002 2631504.0962999985, 13380211.767099999 2631459.9061000012, 13380283.128199998 2631645.9228000008))",2018/03/23,戶外噴藥,12.0
3954,11375.0,"POLYGON ((13377431.0379 2631308.8616000004, 13377420.886100002 2631242.2778000012, 13377663.932 2631209.7322999984, 13377690.505800001 2631409.1851999983, 13377569.878600001 2631424.4129000008, 13377551.366500001 2631290.3495000005, 13377431.0379 2631308.8616000004))",2018/01/25,戶外噴藥,4.0
3955,11376.0,"POLYGON ((13381902.113400001 2633595.8352000006, 13382022.740600001 2633752.2923000008, 13381998.2568 2633771.9987000003, 13382015.8732 2633795.2881000005, 13381980.0433 2633821.2648000009, 13381928.687199999 2633837.3882, 13381905.397799999 2633807.8286000006, 13381869.567899998 2633834.7008999996, 13381822.989100002 2633778.2688999996, 13381815.5246 2633779.1647000015, 13381800.894000001 2633720.9411999993, 13381818.510400001 2633634.3522999994, 13381902.113400001 2633595.8352000006))",2018/01/25,戶外噴藥,4.0
3956,11377.0,"POLYGON ((13382029.9065 2633746.6191999987, 13381996.465300001 2633702.1305, 13382071.409400001 2633643.9070000015, 13382106.642099999 2633691.6801000014, 13382029.9065 2633746.6191999987))",2018/01/29,戶外噴藥,5.0
3960,11379.0,"POLYGON ((13388235.4355 2666976.5670000017, 13388236.331300002 2666976.5670000017, 13388197.217 2666946.4102, 13388199.307100002 2666915.9547999986, 13388217.222 2666877.1391000003, 13388307.0953 2666945.5144000016, 13388278.431400001 2666977.1640999988, 13388235.4355 2666976.5670000017))",2018/05/10,戶內噴藥,19.0
3961,11371.0,"POLYGON ((13378375.955200002 2632632.0700999983, 13378099.4681 2632647.5964, 13378103.0511 2632486.6605999991, 13378369.3864 2632473.2243999988, 13378375.955200002 2632632.0700999983))",2018/04/06,戶外噴藥,14.0
3964,11380.0,"POLYGON ((13384102.7909 2627491.9809999987, 13384082.487300001 2627486.6066000015, 13384056.8092 2627463.9142999984, 13384008.438900001 2627459.7342000008, 13384011.723299999 2627402.4063999988, 13384058.600699998 2627404.4965000004, 13384078.307100002 2627384.7901000008, 13384103.0894 2627375.2353999987, 13384217.745000001 2627377.0269000009, 13384214.7592 2627418.8284000009, 13384140.4122 2627421.814199999, 13384135.6349 2627488.0995000005, 13384102.7909 2627491.9809999987))",2018/04/15,戶內噴藥,16.0
3968,11381.0,"POLYGON ((13379955.91 2635527.6525, 13379798.8558 2635495.4056999981, 13379819.1593 2635387.3189000003, 13379873.799899999 2635397.7692999989, 13379877.0843 2635380.7501000017, 13379928.141800001 2635391.2005000003, 13379926.3503 2635398.3665000014, 13379946.0568 2635412.1011999995, 13379976.2135 2635419.5658, 13379972.331999999 2635439.8693999983, 13379955.6114 2635527.3539999984, 13379955.91 2635527.6525))",2018/05/24,戶內噴藥,21.0
3973,11393.0,"POLYGON ((13379526.989599999 2655268.8198000006, 13379463.092999998 2655283.1517000012, 13379440.997900002 2655200.1459, 13379489.069699999 2655184.9182000011, 13379510.269000001 2655153.5670999996, 13379539.8286 2655146.998300001, 13379578.0471 2655163.1217, 13379618.6543 2655252.9948999994, 13379526.989599999 2655268.8198000006))",2018/06/27,戶內噴藥,26.0
3976,11395.0,"POLYGON ((13383403.3834 2655378.647, 13383401.2933 2655356.2534000017, 13383400.3975 2655354.1633, 13383401.8904 2655338.3383999988, 13383403.681899998 2655271.1574000008, 13383430.554299999 2655273.5461000018, 13383437.123100001 2655239.2091999985, 13383523.712000001 2655259.5126999989, 13383569.395 2655282.2049999982, 13383569.395 2655313.5560999997, 13383552.375799999 2655312.0632000007, 13383548.4943 2655340.7271, 13383530.8779 2655340.129900001, 13383527.2949 2655358.3434000015, 13383512.3658 2655358.6420000009, 13383508.1857 2655381.3343, 13383484.2991 2655384.9171999991, 13383479.2232 2655389.3960000016, 13383403.3834 2655378.647))",2018/06/30,戶內噴藥,26.0
3979,11397.0,"POLYGON ((13398132.841400001 2672315.243999999, 13398090.1442 2672286.2815000005, 13398078.2009 2672267.4708000012, 13398088.352699999 2672254.6317999996, 13398090.4428 2672223.8779000007, 13398081.186700001 2672201.7828, 13398085.665399998 2672182.0764000006, 13398099.101599999 2672185.6592999995, 13398124.182500001 2672154.0095999986, 13398156.130800001 2672191.0337999985, 13398164.789700001 2672193.7210999988, 13398175.8372 2672184.1664000005, 13398193.7522 2672222.9820999987, 13398189.8706 2672284.7886000015, 13398172.254299998 2672289.2672999986, 13398172.5528 2672310.7652999982, 13398161.8039 2672309.8695, 13398144.4861 2672301.5091999993, 13398132.841400001 2672315.243999999))",2018/07/06,戶內噴藥,27.0
3980,,POINT EMPTY,,,
3981,,POINT EMPTY,,,
3983,11403.0,"POLYGON ((13375536.2275 2639458.7456, 13375535.6303 2639430.3803000003, 13375601.3184 2639424.7071999982, 13375602.811299998 2639453.371100001, 13375536.2275 2639458.7456))",2018/07/18,戶內噴藥,29.0
3988,11409.0,"POLYGON ((13387506.583099999 2637508.0344999991, 13387583.020100001 2637177.8026, 13387709.618900001 2637250.9552999996, 13387819.198600002 2637350.0845, 13387656.172699999 2637531.0253, 13387614.072700001 2637494.8968999982, 13387604.816599999 2637502.3614000008, 13387612.8783 2637541.177099999, 13387577.645599999 2637572.2296999991, 13387506.583099999 2637508.0344999991))",2018/07/31,戶外噴藥,31.0
