CODE1,TOWN,VILLAGE,COUNT,lat,lon,type,coordinates
A6734-34-006,北　區,重興里,3,23.005484559,120.226631511,Polygon,"[[[120.226084548, 23.006000511], [120.227258575, 23.005799233], [120.22733515, 23.005753621], [120.226997749, 23.004721993], [120.226077978, 23.005409528], [120.225780672, 23.00562803], [120.226084548, 23.006000511]]]"
A6734-37-005,北　區,文成里,2,23.003995769,120.194715608,Polygon,"[[[120.194448657, 23.004629933], [120.19464857, 23.004186881], [120.195572394, 23.004547624], [120.19549095, 23.004075233], [120.196006149, 23.004070832], [120.196026967, 23.003839012], [120.196029035, 23.003744201], [120.195503999, 23.003748661], [120.195489662, 23.003626042], [120.194968801, 23.003610507], [120.193817475, 23.003492681], [120.193757806, 23.00377939], [120.193720669, 23.004334251], [120.194448657, 23.004629933]]]"
A6734-39-005,北　區,中樓里,4,23.005079077,120.216618398,Polygon,"[[[120.217034442, 23.006203689], [120.217528055, 23.004687166], [120.217329377, 23.004616157], [120.217171659, 23.004560385], [120.21683912, 23.004292701], [120.216233457, 23.004067362], [120.216028462, 23.004779346], [120.215430964, 23.004698354], [120.215774134, 23.00518112], [120.216124779, 23.005554831], [120.216715625, 23.005991145], [120.216636315, 23.006072356], [120.217034442, 23.006203689]]]"
A6734-39-006,北　區,仁愛里,2,23.004953523,120.219339812,Polygon,"[[[120.218816239, 23.004347333], [120.218860332, 23.005101139], [120.218859718, 23.005156118], [120.219814376, 23.005657042], [120.219907508, 23.004930912], [120.219527671, 23.004818991], [120.219639485, 23.004519709], [120.219142085, 23.004375766], [120.218816239, 23.004347333]]]"
A6734-39-008,北　區,中樓里,4,23.004208474,120.218190544,Polygon,"[[[120.21875358, 23.003360103], [120.217575729, 23.00353537], [120.217591583, 23.003720405], [120.217329377, 23.004616157], [120.217528055, 23.004687166], [120.218639215, 23.005072366], [120.218860332, 23.005101139], [120.218816239, 23.004347333], [120.21878398, 23.003833305], [120.21875358, 23.003360103]]]"
A6734-39-010,北　區,中樓里,3,23.003801672,120.214795927,Polygon,"[[[120.214623466, 23.001451299], [120.213799451, 23.001590767], [120.214139899, 23.003320758], [120.214239301, 23.003898628], [120.214524563, 23.005199457], [120.215363873, 23.005610103], [120.216636315, 23.006072356], [120.216715625, 23.005991145], [120.216124779, 23.005554831], [120.215774134, 23.00518112], [120.215430964, 23.004698354], [120.215222781, 23.004342353], [120.215050241, 23.003923531], [120.214623466, 23.001451299]]]"
A6734-39-013,北　區,公園里,2,23.00279439,120.213675768,Polygon,"[[[120.213567952, 23.004012853], [120.214239301, 23.003898628], [120.214139899, 23.003320758], [120.213799451, 23.001590767], [120.213092665, 23.00171039], [120.213567952, 23.004012853]]]"
A6734-41-004,,,2,23.002489176,120.201915972,Polygon,"[[[120.201843896, 23.003060953], [120.202206788, 23.002955636], [120.202393, 23.002901595], [120.202284598, 23.001959451], [120.201457778, 23.002011213], [120.201447037, 23.002445267], [120.201682579, 23.003107769], [120.201843896, 23.003060953]]]"
A6734-42-001,北　區,重興里,2,23.002803747,120.227893267,Polygon,"[[[120.229055714, 23.002862381], [120.228856722, 23.0024946], [120.228575658, 23.002174918], [120.228455639, 23.001892141], [120.228642937, 23.001596635], [120.22842038, 23.001613388], [120.227493689, 23.001556348], [120.227245564, 23.001951153], [120.226951595, 23.002113694], [120.226366935, 23.002203026], [120.22654411, 23.002895712], [120.226617516, 23.003218102], [120.22695029, 23.002893522], [120.227814469, 23.004200934], [120.228303051, 23.004040576], [120.228537091, 23.003878595], [120.229338819, 23.003345801], [120.229304625, 23.003280148], [120.229055714, 23.002862381]]]"
A6734-42-003,北　區,東興里,3,23.000687315,120.229937307,Polygon,"[[[120.230507464, 23.000191531], [120.2298041, 23.000304123], [120.229228994, 23.000844304], [120.22969529, 23.00129262], [120.2302604, 23.000811066], [120.230580925, 23.000714788], [120.230507464, 23.000191531]]]"
A6734-42-005,北　區,東興里,5,23.000627364,120.229293126,Polygon,"[[[120.22842038, 23.001613388], [120.228642937, 23.001596635], [120.228804303, 23.00151528], [120.229679557, 23.001306027], [120.22969529, 23.00129262], [120.229228994, 23.000844304], [120.2298041, 23.000304123], [120.230507464, 23.000191531], [120.230465708, 22.999984319], [120.230372781, 22.999710135], [120.229530553, 22.999956754], [120.229368891, 22.999453023], [120.229302875, 22.999984694], [120.229174576, 23.000220059], [120.228859388, 23.00038053], [120.228624214, 23.000587375], [120.22851806, 23.000830855], [120.22842038, 23.001613388]]]"
A6734-42-007,北　區,東興里,5,23.000274709,120.231104887,Polygon,"[[[120.231152793, 23.000600697], [120.231638683, 23.000683099], [120.231753607, 23.000021169], [120.231120629, 22.999845116], [120.231089025, 22.999957913], [120.230690439, 22.999905035], [120.230465708, 22.999984319], [120.230507464, 23.000191531], [120.230580925, 23.000714788], [120.231030053, 23.000579881], [120.231152793, 23.000600697]]]"
A6734-44-003,北　區,公園里,5,23.000223638,120.210574673,Polygon,"[[[120.210734785, 22.999834404], [120.210231843, 22.999957667], [120.210447961, 23.000625599], [120.210894676, 23.000500145], [120.210734785, 22.999834404]]]"
A6734-44-005,北　區,公園里,3,22.999378965,120.212099114,Polygon,"[[[120.212742693, 22.999961613], [120.212464204, 22.998507232], [120.211434182, 22.998827108], [120.211754411, 23.000243721], [120.212742693, 22.999961613]]]"
A6735-08-004,安南區,佃東里,2,23.068873935,120.178972106,Polygon,"[[[120.178784725, 23.069859815], [120.179617106, 23.069873168], [120.17961072, 23.069015339], [120.179531005, 23.068949667], [120.179508379, 23.068046676], [120.178282801, 23.06787725], [120.178372583, 23.069219675], [120.178437739, 23.069399021], [120.178728599, 23.069675569], [120.178784725, 23.069859815]]]"
A6735-08-006,安南區,佃東里,2,23.068062906,120.175021197,Polygon,"[[[120.176238877, 23.06899788], [120.176249603, 23.068537958], [120.176430585, 23.067220854], [120.176323277, 23.066324388], [120.175439476, 23.066424804], [120.175202199, 23.066234331], [120.175000983, 23.066683921], [120.174929937, 23.066961599], [120.174629191, 23.067451759], [120.174292528, 23.067366803], [120.174016511, 23.067631527], [120.173659757, 23.067918146], [120.17418141, 23.068385393], [120.174287474, 23.068727364], [120.172771707, 23.068955589], [120.172713421, 23.069507814], [120.173972715, 23.069431205], [120.175025456, 23.0692816], [120.175492472, 23.069181002], [120.175645753, 23.068842781], [120.176238877, 23.06899788]]]"
A6735-15-004,安南區,布袋里,2,23.065597344,120.208267542,Polygon,"[[[120.207788908, 23.066791075], [120.208962607, 23.065137139], [120.209180684, 23.06496526], [120.208804025, 23.064554435], [120.208206791, 23.064722584], [120.208282875, 23.064873391], [120.208260094, 23.065183581], [120.207360685, 23.066412864], [120.207788908, 23.066791075]]]"
A6735-15-013,安南區,總頭里,2,23.052198717,120.204014218,Polygon,"[[[120.202731864, 23.051368856], [120.202395562, 23.052783213], [120.202325615, 23.053210812], [120.202530953, 23.053309854], [120.203132427, 23.053389949], [120.203550624, 23.053351102], [120.203773597, 23.0533912], [120.203939386, 23.054095022], [120.204586849, 23.054005305], [120.204984556, 23.053901291], [120.205238446, 23.051830593], [120.205316437, 23.051484942], [120.205627933, 23.050733643], [120.205185462, 23.050614344], [120.204817786, 23.050571459], [120.203925672, 23.050572999], [120.203454129, 23.050804625], [120.203129226, 23.051140928], [120.202731864, 23.051368856]]]"
A6735-21-005,安南區,淵東里,2,23.05165604,120.174728574,Polygon,"[[[120.175285219, 23.052564204], [120.175468377, 23.051932099], [120.175786596, 23.05170579], [120.175828611, 23.051367975], [120.17532558, 23.051021374], [120.174986373, 23.051264966], [120.174531901, 23.051163589], [120.174021476, 23.050848902], [120.173639269, 23.050763924], [120.173872134, 23.051722105], [120.173945112, 23.051917509], [120.174158651, 23.052147583], [120.174520746, 23.052342528], [120.175285219, 23.052564204]]]"
A6735-22-010,安南區,溪心里,2,23.049886979,120.180741599,Polygon,"[[[120.180910157, 23.0487719], [120.180490146, 23.049282021], [120.179818999, 23.04994148], [120.179455962, 23.05007261], [120.179486497, 23.050143783], [120.180078909, 23.050594871], [120.180642565, 23.050979544], [120.18119832, 23.050347394], [120.181919947, 23.049507112], [120.180910157, 23.0487719]]]"
A6735-23-002,安南區,安順里,2,23.050378943,120.215736443,Polygon,"[[[120.21607679, 23.049471347], [120.215207553, 23.04950898], [120.215454517, 23.05143025], [120.216296483, 23.051063444], [120.216104738, 23.049992499], [120.21607679, 23.049471347]]]"
A6735-26-007,安南區,鳳凰里,3,23.043906341,120.196907441,Polygon,"[[[120.196853426, 23.044371081], [120.197669507, 23.04419237], [120.197624146, 23.043667796], [120.196758914, 23.04373457], [120.196734236, 23.043341501], [120.196506252, 23.043356267], [120.196075466, 23.04381417], [120.196853426, 23.044371081]]]"
A6735-26-008,安南區,鳳凰里,2,23.04251961,120.201323024,Polygon,"[[[120.202237632, 23.041043315], [120.201734088, 23.041268839], [120.201044181, 23.041721296], [120.200722003, 23.041899667], [120.200277623, 23.042165448], [120.20016561, 23.042224028], [120.199997838, 23.042785047], [120.199891698, 23.043140467], [120.199779087, 23.043736878], [120.200065754, 23.04365938], [120.202733375, 23.043058863], [120.202237632, 23.041043315]]]"
A6735-30-006,安南區,海東里,2,23.043273527,120.188563325,Polygon,"[[[120.189454946, 23.04461484], [120.189420676, 23.044570354], [120.190462846, 23.043845617], [120.189774906, 23.042990058], [120.189266969, 23.042287199], [120.188531181, 23.041945404], [120.187764267, 23.041606849], [120.187465851, 23.041537371], [120.187327842, 23.041961644], [120.187044134, 23.042621146], [120.18687999, 23.042976349], [120.186530669, 23.043582567], [120.186789991, 23.043445525], [120.187279041, 23.04327421], [120.187631117, 23.043316654], [120.187945606, 23.043627548], [120.188285287, 23.045229869], [120.189140887, 23.04469697], [120.189454946, 23.04461484]]]"
A6735-32-002,安南區,梅花里,3,23.043425488,120.193547972,Polygon,"[[[120.193656768, 23.042552818], [120.192655445, 23.043113725], [120.193440414, 23.04430278], [120.193980474, 23.043996468], [120.194428778, 23.043742783], [120.194130708, 23.043254273], [120.193656768, 23.042552818]]]"
A6735-32-005,安南區,梅花里,2,23.042615127,120.194218918,Polygon,"[[[120.195542617, 23.043098088], [120.195014457, 23.042668308], [120.194806425, 23.042851067], [120.194285125, 23.042175788], [120.193756742, 23.041580476], [120.193520968, 23.041389141], [120.193046157, 23.04165046], [120.193656768, 23.042552818], [120.194130708, 23.043254273], [120.194428778, 23.043742783], [120.194494771, 23.043703352], [120.194873555, 23.04347703], [120.195489467, 23.043128167], [120.195542617, 23.043098088]]]"
A6735-33-001,安南區,鳳凰里,2,23.043713064,120.198208974,Polygon,"[[[120.197669507, 23.04419237], [120.198755895, 23.043965574], [120.198723328, 23.043226089], [120.198533723, 23.043295957], [120.198200614, 23.04333891], [120.197832009, 23.043269086], [120.197860721, 23.04364922], [120.197624146, 23.043667796], [120.197669507, 23.04419237]]]"
A6735-33-003,安南區,鳳凰里,2,23.043496822,120.197294077,Polygon,"[[[120.197832009, 23.043269086], [120.197462921, 23.043284839], [120.196734236, 23.043341501], [120.196758914, 23.04373457], [120.197624146, 23.043667796], [120.197860721, 23.04364922], [120.197832009, 23.043269086]]]"
A6735-33-005,安南區,鳳凰里,3,23.043004764,120.198021156,Polygon,"[[[120.198533723, 23.043295957], [120.198491251, 23.04264398], [120.197922332, 23.04266852], [120.197892894, 23.042775375], [120.197429965, 23.042811397], [120.197462921, 23.043284839], [120.197832009, 23.043269086], [120.198200614, 23.04333891], [120.198533723, 23.043295957]]]"
A6735-33-007,安南區,鳳凰里,3,23.042369294,120.199248109,Polygon,"[[[120.199997838, 23.042785047], [120.20016561, 23.042224028], [120.200277623, 23.042165448], [120.19844653, 23.041957459], [120.198491251, 23.04264398], [120.198578288, 23.042726837], [120.199937641, 23.04267675], [120.199997838, 23.042785047]]]"
A6735-33-008,安南區,鳳凰里,2,23.042363053,120.197626779,Polygon,"[[[120.198491251, 23.04264398], [120.19844653, 23.041957459], [120.198187117, 23.041908816], [120.198030961, 23.041637028], [120.197676218, 23.041854203], [120.196451805, 23.042581987], [120.196826407, 23.042854969], [120.197429965, 23.042811397], [120.197892894, 23.042775375], [120.197922332, 23.04266852], [120.198491251, 23.04264398]]]"
A6735-33-010,安南區,鳳凰里,3,23.040512325,120.201466287,Polygon,"[[[120.200722003, 23.041899667], [120.201044181, 23.041721296], [120.201734088, 23.041268839], [120.202237632, 23.041043315], [120.202920512, 23.040870829], [120.202782942, 23.040327043], [120.202481356, 23.039026542], [120.201170996, 23.039808967], [120.199254183, 23.040925203], [120.199885776, 23.040844419], [120.200159965, 23.041110848], [120.200479591, 23.04106144], [120.200597239, 23.041258047], [120.200472701, 23.041497457], [120.200722003, 23.041899667]]]"
A6735-34-009,安南區,安慶里,2,23.038369551,120.211368369,Polygon,"[[[120.210399529, 23.039342607], [120.211147974, 23.03909259], [120.211928697, 23.039170456], [120.212134232, 23.038149429], [120.212102152, 23.037475333], [120.210922555, 23.037395248], [120.211008349, 23.038381563], [120.210919242, 23.038564455], [120.210393968, 23.038537893], [120.210399529, 23.039342607]]]"
A6735-35-008,安南區,理想里,2,23.038621007,120.189722915,Polygon,"[[[120.189164916, 23.039722958], [120.190053881, 23.038581439], [120.190539847, 23.037929975], [120.190131952, 23.037566892], [120.188873144, 23.039507509], [120.189164916, 23.039722958]]]"
A6735-37-006,安南區,海西里,2,23.038958462,120.18448977,Polygon,"[[[120.184473652, 23.03787803], [120.183997371, 23.038409648], [120.183694055, 23.038795089], [120.183301325, 23.039384254], [120.184339316, 23.040039436], [120.184380112, 23.039901583], [120.184794666, 23.039694742], [120.185329662, 23.039039499], [120.185825037, 23.038627055], [120.184740408, 23.038063462], [120.184473652, 23.03787803]]]"
A6735-39-008,安南區,頂安里,4,23.036483051,120.204208702,Polygon,"[[[120.205706334, 23.033345947], [120.204192765, 23.033282699], [120.204114481, 23.033728744], [120.203782054, 23.034671098], [120.202614661, 23.037717238], [120.202450426, 23.038401412], [120.202481356, 23.039026542], [120.202782942, 23.040327043], [120.203620924, 23.040164342], [120.203626627, 23.039867362], [120.203735033, 23.03943195], [120.203716577, 23.039202895], [120.203459395, 23.038425517], [120.204194902, 23.03799622], [120.20601896, 23.03695467], [120.205751313, 23.035900558], [120.205665716, 23.034822528], [120.205666593, 23.034195109], [120.205706334, 23.033345947]]]"
A6735-39-011,安南區,大安里,3,23.033026586,120.197131598,Polygon,"[[[120.198351955, 23.032176236], [120.198005896, 23.031396893], [120.197532929, 23.031560132], [120.197438318, 23.03142259], [120.196970149, 23.030746519], [120.196431994, 23.031135768], [120.196227403, 23.03121366], [120.195284575, 23.031687944], [120.195694338, 23.032224011], [120.196340727, 23.033068645], [120.196960604, 23.033876484], [120.195682784, 23.034624024], [120.19589056, 23.034924546], [120.196348156, 23.035586382], [120.196646248, 23.035282871], [120.197516917, 23.034684472], [120.198618352, 23.034076909], [120.19900479, 23.033807872], [120.198174602, 23.032571632], [120.198437805, 23.032369574], [120.198351955, 23.032176236]]]"
A6735-40-010,安南區,理想里,2,23.031898554,120.190718051,Polygon,"[[[120.190407887, 23.032754067], [120.19162577, 23.032111049], [120.191212554, 23.031483272], [120.191253199, 23.031246501], [120.190265887, 23.031090434], [120.190139727, 23.031778841], [120.190032034, 23.032570304], [120.190311941, 23.032602696], [120.190407887, 23.032754067]]]"
A6735-41-004,安南區,大安里,2,23.03384692,120.196089034,Polygon,"[[[120.196340727, 23.033068645], [120.195486628, 23.033578008], [120.195657704, 23.033814876], [120.195280558, 23.03403193], [120.195682784, 23.034624024], [120.196960604, 23.033876484], [120.196340727, 23.033068645]]]"
A6735-41-007,安南區,大安里,4,23.032709159,120.194967293,Polygon,"[[[120.195284575, 23.031687944], [120.194110584, 23.032348976], [120.194500402, 23.032908969], [120.195123367, 23.033800793], [120.195280558, 23.03403193], [120.195657704, 23.033814876], [120.195486628, 23.033578008], [120.19487244, 23.032703855], [120.195694338, 23.032224011], [120.195284575, 23.031687944]]]"
A6735-43-011,安南區,安西里,2,23.029761196,120.210686848,Polygon,"[[[120.212261947, 23.029701982], [120.212450925, 23.02970589], [120.212593079, 23.029341644], [120.212125968, 23.02918928], [120.211225829, 23.029027748], [120.210594071, 23.02902246], [120.209696483, 23.029102941], [120.209679675, 23.029454855], [120.20953391, 23.030853207], [120.210254546, 23.030741787], [120.210544346, 23.030616237], [120.210836896, 23.030411676], [120.211474915, 23.029900022], [120.211974662, 23.029455564], [120.212261947, 23.029701982]]]"
A6735-45-001,安南區,大安里,4,23.031210362,120.192413648,Polygon,"[[[120.193379389, 23.031270108], [120.192918854, 23.030606853], [120.192228515, 23.031000332], [120.191322326, 23.030884869], [120.191253199, 23.031246501], [120.191958528, 23.03135896], [120.192073856, 23.031458543], [120.192324925, 23.031882109], [120.193379389, 23.031270108]]]"
A6735-45-003,安南區,大安里,4,23.030593777,120.1913474,Polygon,"[[[120.192918854, 23.030606853], [120.192748678, 23.030368017], [120.192034877, 23.030286341], [120.191462729, 23.030178532], [120.190418331, 23.029873216], [120.190265887, 23.031090434], [120.191253199, 23.031246501], [120.191322326, 23.030884869], [120.192228515, 23.031000332], [120.192918854, 23.030606853]]]"
A6735-45-007,安南區,安富里,3,23.028664639,120.197033962,Polygon,"[[[120.196685189, 23.028112978], [120.19645498, 23.029172843], [120.197433095, 23.029095107], [120.197460257, 23.029092949], [120.197621325, 23.028277717], [120.196685189, 23.028112978]]]"
A6735-45-009,安南區,安富里,3,23.02762868,120.195837349,Polygon,"[[[120.196685189, 23.028112978], [120.196969038, 23.026844397], [120.195834138, 23.026621548], [120.1954196, 23.026527461], [120.195194874, 23.027509319], [120.194991336, 23.028413352], [120.194779073, 23.029297266], [120.195262433, 23.029261739], [120.195569367, 23.027894283], [120.196685189, 23.028112978]]]"
A6735-45-010,安南區,安富里,2,23.027856091,120.194535647,Polygon,"[[[120.195194874, 23.027509319], [120.194069226, 23.027304691], [120.193881598, 23.028199704], [120.194991336, 23.028413352], [120.195194874, 23.027509319]]]"
A6735-45-012,安南區,安富里,2,23.02682594,120.194261507,Polygon,"[[[120.194302948, 23.026324852], [120.193326983, 23.026135831], [120.19324999, 23.026489507], [120.193176749, 23.026819079], [120.193102238, 23.027119756], [120.194069226, 23.027304691], [120.195194874, 23.027509319], [120.1954196, 23.026527461], [120.194302948, 23.026324852]]]"
A6735-46-008,安南區,安和里,2,23.027072982,120.215844873,Polygon,"[[[120.216723146, 23.027942642], [120.217114742, 23.027440572], [120.21709722, 23.027357504], [120.216688008, 23.0269034], [120.216010405, 23.026294794], [120.215448575, 23.025899961], [120.215237294, 23.025831949], [120.215211144, 23.026181839], [120.215114688, 23.026799318], [120.214953419, 23.027357517], [120.214808286, 23.02767684], [120.214761024, 23.027757608], [120.21501424, 23.028131834], [120.215263105, 23.027988078], [120.215662803, 23.027263018], [120.21621119, 23.027742752], [120.216723146, 23.027942642]]]"
A6735-47-003,安南區,溪頂里,4,23.027864164,120.205267444,Polygon,"[[[120.204853782, 23.02853836], [120.205534127, 23.028474654], [120.205603544, 23.027884205], [120.205673857, 23.027253554], [120.205034205, 23.027176276], [120.205004167, 23.027387091], [120.204853782, 23.02853836]]]"
A6735-48-004,安南區,溪墘里,2,23.027687428,120.191928153,Polygon,"[[[120.192871278, 23.028219576], [120.192998468, 23.027556185], [120.191899982, 23.027325577], [120.190992664, 23.027157096], [120.190859669, 23.02783035], [120.192871278, 23.028219576]]]"
A6735-48-005,安南區,海佃里,3,23.027218379,120.189596289,Polygon,"[[[120.191088455, 23.026729533], [120.191157261, 23.026420913], [120.191236435, 23.026064279], [120.19130116, 23.025774622], [120.189650885, 23.025468183], [120.189577742, 23.025839779], [120.189387096, 23.026775818], [120.187826609, 23.026498966], [120.187697729, 23.027158294], [120.187457818, 23.027957096], [120.190634385, 23.02884128], [120.190722806, 23.028443741], [120.190783484, 23.028169993], [120.190859669, 23.02783035], [120.190992664, 23.027157096], [120.191088455, 23.026729533]]]"
A6735-48-006,安南區,溪墘里,3,23.027138535,120.192050504,Polygon,"[[[120.192998468, 23.027556185], [120.193102238, 23.027119756], [120.191088455, 23.026729533], [120.190992664, 23.027157096], [120.191899982, 23.027325577], [120.192998468, 23.027556185]]]"
A6735-48-009,安南區,溪墘里,7,23.026107935,120.192301984,Polygon,"[[[120.19324999, 23.026489507], [120.193326983, 23.026135831], [120.191878672, 23.025827467], [120.19130116, 23.025774622], [120.191236435, 23.026064279], [120.19324999, 23.026489507]]]"
A6735-48-010,安南區,溪墘里,7,23.025750561,120.192340409,Polygon,"[[[120.193326983, 23.026135831], [120.193407257, 23.025774247], [120.193366183, 23.025780067], [120.19139252, 23.025366028], [120.19130116, 23.025774622], [120.191878672, 23.025827467], [120.193326983, 23.026135831]]]"
A6735-48-011,安南區,海佃里,4,23.025174921,120.190565177,Polygon,"[[[120.189809299, 23.024573913], [120.189730354, 23.025062582], [120.189650885, 23.025468183], [120.19130116, 23.025774622], [120.19139252, 23.025366028], [120.191483696, 23.024884534], [120.189809299, 23.024573913]]]"
A6735-49-002,安南區,溪北里,2,23.027880949,120.21334128,Polygon,"[[[120.214265471, 23.028624119], [120.214613771, 23.028033902], [120.21206169, 23.027093776], [120.211990669, 23.027521615], [120.212706169, 23.027749173], [120.21270439, 23.028090084], [120.212974314, 23.028103495], [120.214265471, 23.028624119]]]"
A6735-49-007,安南區,溪北里,2,23.026595402,120.212509859,Polygon,"[[[120.213439862, 23.026570733], [120.213135802, 23.026421262], [120.212493603, 23.026105035], [120.212381474, 23.026319493], [120.211889256, 23.02615207], [120.211234895, 23.026070775], [120.210706469, 23.02575288], [120.210667423, 23.026460733], [120.211617248, 23.026497675], [120.211814626, 23.026604675], [120.212627207, 23.02684075], [120.214235865, 23.02743199], [120.214679726, 23.027622201], [120.214105416, 23.027019312], [120.213439862, 23.026570733]]]"
A6735-50-003,安南區,溪東里,2,23.026424877,120.202404095,Polygon,"[[[120.201930511, 23.025699661], [120.20161247, 23.026975136], [120.202592678, 23.027104821], [120.202947446, 23.027138776], [120.203038434, 23.026482212], [120.203129047, 23.025827633], [120.201930511, 23.025699661]]]"
A6735-50-008,安南區,溪東里,4,23.024842746,120.203101768,Polygon,"[[[120.202840474, 23.024139089], [120.202568523, 23.025397707], [120.203174901, 23.025497826], [120.203374873, 23.025530874], [120.203630474, 23.024299132], [120.202840474, 23.024139089]]]"
A6735-50-009,安南區,溪東里,4,23.024713239,120.201303955,Polygon,"[[[120.201930511, 23.025699661], [120.202323896, 23.024029561], [120.201083949, 23.023720143], [120.200716666, 23.023609297], [120.200446809, 23.024927991], [120.200290766, 23.025520229], [120.201930511, 23.025699661]]]"
A6735-51-001,安南區,海佃里,2,23.027443769,120.187125494,Polygon,"[[[120.187457818, 23.027957096], [120.187697729, 23.027158294], [120.186734638, 23.026980358], [120.186563393, 23.027678444], [120.187457818, 23.027957096]]]"
A6735-51-002,安南區,國安里,10,23.026869262,120.186104149,Polygon,"[[[120.186734638, 23.026980358], [120.18684765, 23.026325907], [120.185888224, 23.026167201], [120.185599598, 23.026120618], [120.18533847, 23.027336372], [120.186563393, 23.027678444], [120.186734638, 23.026980358]]]"
A6735-51-003,安南區,海佃里,2,23.026740231,120.18727773,Polygon,"[[[120.186734638, 23.026980358], [120.187697729, 23.027158294], [120.187826609, 23.026498966], [120.18684765, 23.026325907], [120.186734638, 23.026980358]]]"
A6735-51-004,安南區,海佃里,3,23.026172466,120.188704741,Polygon,"[[[120.189577742, 23.025839779], [120.18802297, 23.025572955], [120.187826609, 23.026498966], [120.189387096, 23.026775818], [120.189577742, 23.025839779]]]"
A6735-51-005,安南區,國安里,12,23.025908066,120.18644283,Polygon,"[[[120.185888224, 23.026167201], [120.18684765, 23.026325907], [120.187003608, 23.025654659], [120.186034289, 23.025487654], [120.185888224, 23.026167201]]]"
A6735-51-006,安南區,海佃里,3,23.02579178,120.187474866,Polygon,"[[[120.188091866, 23.02525029], [120.187134134, 23.025082379], [120.187003608, 23.025654659], [120.18684765, 23.026325907], [120.187826609, 23.026498966], [120.18802297, 23.025572955], [120.188091866, 23.02525029]]]"
A6735-51-008,安南區,海佃里,4,23.025298632,120.188868121,Polygon,"[[[120.189730354, 23.025062582], [120.188167891, 23.024728394], [120.188091866, 23.02525029], [120.18802297, 23.025572955], [120.189577742, 23.025839779], [120.189650885, 23.025468183], [120.189730354, 23.025062582]]]"
A6735-51-009,安南區,海佃里,2,23.024806556,120.187662463,Polygon,"[[[120.188201095, 23.024541907], [120.187253362, 23.024354965], [120.187175167, 23.024726543], [120.187134134, 23.025082379], [120.188091866, 23.02525029], [120.188167891, 23.024728394], [120.188201095, 23.024541907]]]"
A6735-51-010,安南區,海佃里,6,23.024581088,120.189014899,Polygon,"[[[120.18827683, 23.024128186], [120.188201095, 23.024541907], [120.188167891, 23.024728394], [120.189730354, 23.025062582], [120.189809299, 23.024573913], [120.189846276, 23.024411108], [120.189231032, 23.024286011], [120.18827683, 23.024128186]]]"
A6735-52-001,安南區,安富里,3,23.02791059,120.197923334,Polygon,"[[[120.197891154, 23.027007076], [120.196969038, 23.026844397], [120.196685189, 23.028112978], [120.197621325, 23.028277717], [120.197460257, 23.029092949], [120.198729959, 23.02900445], [120.199013068, 23.027219874], [120.197891154, 23.027007076]]]"
A6735-52-003,安南區,安富里,3,23.02623767,120.196517838,Polygon,"[[[120.197191968, 23.025858478], [120.196085245, 23.025620831], [120.195834138, 23.026621548], [120.196969038, 23.026844397], [120.197191968, 23.025858478]]]"
A6735-52-005,安南區,安富里,2,23.025574475,120.196280854,Polygon,"[[[120.197191968, 23.025858478], [120.197351912, 23.025173251], [120.197138857, 23.0251363], [120.19577757, 23.024899246], [120.195642455, 23.025555581], [120.1954196, 23.026527461], [120.195834138, 23.026621548], [120.196085245, 23.025620831], [120.197191968, 23.025858478]]]"
A6735-52-006,安南區,溪東里,2,23.024480328,120.200055725,Polygon,"[[[120.200290766, 23.025520229], [120.200446809, 23.024927991], [120.200716666, 23.023609297], [120.199840084, 23.023358799], [120.199377878, 23.02542639], [120.200290766, 23.025520229]]]"
A6735-52-007,安南區,溪東里,9,23.024316538,120.199096694,Polygon,"[[[120.198293025, 23.025324366], [120.199377878, 23.02542639], [120.199840084, 23.023358799], [120.198934763, 23.023037231], [120.198760365, 23.023793357], [120.198585731, 23.02436025], [120.198465377, 23.0245664], [120.198293025, 23.025324366]]]"
A6735-52-008,安南區,安富里,3,23.02405492,120.198343037,Polygon,"[[[120.198934763, 23.023037231], [120.198310008, 23.022817072], [120.198126796, 23.023725171], [120.197751529, 23.025232338], [120.198293025, 23.025324366], [120.198465377, 23.0245664], [120.198585731, 23.02436025], [120.198760365, 23.023793357], [120.198934763, 23.023037231]]]"
A6735-52-009,安南區,安富里,2,23.023929054,120.197729482,Polygon,"[[[120.197751529, 23.025232338], [120.198126796, 23.023725171], [120.198310008, 23.022817072], [120.197692354, 23.022577563], [120.197138857, 23.0251363], [120.197351912, 23.025173251], [120.197751529, 23.025232338]]]"
A6735-53-007,安南區,溪頂里,3,23.025916011,120.208508029,Polygon,"[[[120.209898832, 23.025703005], [120.209407963, 23.025689428], [120.208167019, 23.025686306], [120.207129319, 23.025660886], [120.20709245, 23.02611764], [120.209855664, 23.026177789], [120.209898832, 23.025703005]]]"
A6735-53-009,安南區,溪頂里,3,23.025332977,120.210144653,Polygon,"[[[120.210706469, 23.02575288], [120.210816059, 23.025355444], [120.210905622, 23.025018916], [120.209555263, 23.024892116], [120.209530068, 23.025185032], [120.209407963, 23.025689428], [120.209898832, 23.025703005], [120.210706469, 23.02575288]]]"
A6735-53-010,安南區,溪頂里,3,23.025257868,120.20883982,Polygon,"[[[120.209407963, 23.025689428], [120.209530068, 23.025185032], [120.209555263, 23.024892116], [120.208249808, 23.024783394], [120.208167019, 23.025686306], [120.209407963, 23.025689428]]]"
